Upper and lower bounds for the problem
Iteration 906; Item picked: Cube_00; Base position: 1037.2925531506835 mm; Feasibility: NO! 
Iteration 907; Item picked: Cube_01; Base position: -1151.4833889440777 mm; Feasibility: NO! 
Iteration 908; Item picked: Cube_00; Base position: 991.6425794569323 mm; Feasibility: NO! 
Iteration: 909;  Base position: -107.61745170129029 mm; Feasibility: YES!; Manipulability: 0.19254 
Iteration 910; Item picked: Cube_02; Base position: -1444.1299613337485 mm; Feasibility: NO! 
Iteration 911; Item picked: Cube_01; Base position: -1158.1022750461655 mm; Feasibility: NO! 
Iteration: 912;  Base position: -510.19280512619434 mm; Feasibility: YES!; Manipulability: 0.1499 
Iteration: 913;  Base position: 76.80287096964366 mm; Feasibility: YES!; Manipulability: 0.20399 
Iteration 914; Item picked: Cube_01; Base position: 652.3809541207793 mm; Feasibility: NO! 
Iteration 915; Item picked: Cube_02; Base position: -879.4283176183419 mm; Feasibility: NO! 
Iteration 916; Item picked: Cube_00; Base position: -909.4829701611427 mm; Feasibility: NO! 
Iteration: 917;  Base position: 351.8314121726985 mm; Feasibility: YES!; Manipulability: 0.18257 
Iteration 918; Item picked: Cube_00; Base position: 1309.8134518990823 mm; Feasibility: NO! 
Iteration 919; Item picked: Cube_02; Base position: 961.1976325486926 mm; Feasibility: NO! 
Iteration: 920;  Base position: 7.070573682510258 mm; Feasibility: YES!; Manipulability: 0.17807 
Iteration 921; Item picked: Cube_02; Base position: 1451.4116769727648 mm; Feasibility: NO! 
Iteration 922; Item picked: Cube_00; Base position: 571.1030504002347 mm; Feasibility: NO! 
Iteration: 923;  Base position: 320.3802347291712 mm; Feasibility: YES!; Manipulability: 0.18872 
Iteration: 924;  Base position: 55.87779677656158 mm; Feasibility: YES!; Manipulability: 0.15717 
Iteration 925; Item picked: Cube_02; Base position: 620.4814466681482 mm; Feasibility: NO! 
Iteration 926; Item picked: Cube_01; Base position: 1432.1427970024179 mm; Feasibility: NO! 
Iteration: 927;  Base position: -392.9921630500453 mm; Feasibility: YES!; Manipulability: 0.16907 
Iteration 928; Item picked: Cube_00; Base position: 510.5598335936961 mm; Feasibility: NO! 
Iteration: 929;  Base position: -332.49917882540944 mm; Feasibility: YES!; Manipulability: 0.20087 
Iteration 930; Item picked: Cube_01; Base position: 1049.1764844124818 mm; Feasibility: NO! 
Iteration 931; Item picked: Cube_00; Base position: -931.0939409430972 mm; Feasibility: NO! 
Iteration 932; Item picked: Cube_01; Base position: 1109.427841574413 mm; Feasibility: NO! 
Iteration: 933;  Base position: -23.47888044461024 mm; Feasibility: YES!; Manipulability: 0.15844 
Iteration 934; Item picked: Cube_02; Base position: -596.0038253741097 mm; Feasibility: NO! 
Iteration: 935;  Base position: 154.5937812077118 mm; Feasibility: YES!; Manipulability: 0.19769 
Iteration 936; Item picked: Cube_00; Base position: 1129.978037366221 mm; Feasibility: NO! 
Iteration: 937;  Base position: 342.2195321559286 mm; Feasibility: YES!; Manipulability: 0.18452 
Iteration: 938;  Base position: -330.8153252246984 mm; Feasibility: YES!; Manipulability: 0.18908 
Iteration 939; Item picked: Cube_00; Base position: -1202.6754386347243 mm; Feasibility: NO! 
Iteration: 940;  Base position: -589.3460867378907 mm; Feasibility: YES!; Manipulability: 0.13877 
Iteration: 941;  Base position: 380.69274473600217 mm; Feasibility: YES!; Manipulability: 0.17498 
Iteration: 942;  Base position: 35.19458145596968 mm; Feasibility: YES!; Manipulability: 0.17115 
Iteration 943; Item picked: Cube_01; Base position: 1101.3696535072813 mm; Feasibility: NO! 
Iteration 944; Item picked: Cube_02; Base position: 1137.5720239370326 mm; Feasibility: NO! 
Iteration 945; Item picked: Cube_01; Base position: -552.0750173116684 mm; Feasibility: NO! 
Iteration: 946;  Base position: 193.5974553601318 mm; Feasibility: YES!; Manipulability: 0.17823 
Iteration: 947;  Base position: 199.47983017614456 mm; Feasibility: YES!; Manipulability: 0.18334 
Iteration 948; Item picked: Cube_02; Base position: 968.9867732293378 mm; Feasibility: NO! 
Iteration 949; Item picked: Cube_02; Base position: -817.464918514867 mm; Feasibility: NO! 
Iteration: 950;  Base position: 423.83963751703027 mm; Feasibility: YES!; Manipulability: 0.15512 
Iteration 951; Item picked: Cube_01; Base position: 507.34666802609854 mm; Feasibility: NO! 
Iteration: 952;  Base position: -168.65813604472305 mm; Feasibility: YES!; Manipulability: 0.21072 
Iteration 953; Item picked: Cube_02; Base position: -1336.3420708303315 mm; Feasibility: NO! 
Iteration: 954;  Base position: -18.54116937271715 mm; Feasibility: YES!; Manipulability: 0.22972 
Iteration: 955;  Base position: 192.66892665656837 mm; Feasibility: YES!; Manipulability: 0.21511 
Iteration 956; Item picked: Cube_02; Base position: 924.211026003853 mm; Feasibility: NO! 
Iteration 957; Item picked: Cube_02; Base position: 675.7593033829608 mm; Feasibility: NO! 
Iteration: 958;  Base position: -95.4157156479489 mm; Feasibility: YES!; Manipulability: 0.20013 
Iteration 959; Item picked: Cube_01; Base position: 835.0023129189249 mm; Feasibility: NO! 
Iteration 960; Item picked: Cube_00; Base position: -819.7417034335544 mm; Feasibility: NO! 
Iteration: 961;  Base position: -217.6495055385858 mm; Feasibility: YES!; Manipulability: 0.19439 
Iteration: 962;  Base position: -115.67012694580058 mm; Feasibility: YES!; Manipulability: 0.17105 
Iteration 963; Item picked: Cube_00; Base position: -901.8230270350894 mm; Feasibility: NO! 
Iteration 964; Item picked: Cube_02; Base position: 1026.7291174174188 mm; Feasibility: NO! 
Iteration 965; Item picked: Cube_02; Base position: 1058.6593206968528 mm; Feasibility: NO! 
Iteration: 966;  Base position: 11.630892179151488 mm; Feasibility: YES!; Manipulability: 0.20617 
Iteration 967; Item picked: Cube_01; Base position: 778.7082938656431 mm; Feasibility: NO! 
Iteration 968; Item picked: Cube_02; Base position: -1050.4990773458294 mm; Feasibility: NO! 
Iteration 969; Item picked: Cube_01; Base position: 825.0214383830507 mm; Feasibility: NO! 
Iteration: 970;  Base position: 51.517720528821656 mm; Feasibility: YES!; Manipulability: 0.20462 
Iteration: 971;  Base position: 505.3539865120931 mm; Feasibility: YES!; Manipulability: 0.1093 
Iteration: 972;  Base position: -309.1131586022368 mm; Feasibility: YES!; Manipulability: 0.17869 
Iteration 973; Item picked: Cube_01; Base position: -810.2192190029155 mm; Feasibility: NO! 
Iteration 974; Item picked: Cube_02; Base position: -1096.2914019441778 mm; Feasibility: NO! 
Iteration: 975;  Base position: -252.68422171055454 mm; Feasibility: YES!; Manipulability: 0.15764 
Iteration: 976;  Base position: -156.04749122370868 mm; Feasibility: YES!; Manipulability: 0.19796 
Iteration 977; Item picked: Cube_01; Base position: 863.9060860822824 mm; Feasibility: NO! 
Iteration 978; Item picked: Cube_00; Base position: 1221.3820210325644 mm; Feasibility: NO! 
Iteration 979; Item picked: Cube_02; Base position: -1377.4330592437125 mm; Feasibility: NO! 
Iteration 980; Item picked: Cube_01; Base position: 1048.499454610921 mm; Feasibility: NO! 
Iteration 981; Item picked: Cube_01; Base position: -788.5330977616601 mm; Feasibility: NO! 
Iteration 982; Item picked: Cube_02; Base position: -644.9190952106906 mm; Feasibility: NO! 
Iteration 983; Item picked: Cube_02; Base position: -1030.9305501124218 mm; Feasibility: NO! 
Iteration 984; Item picked: Cube_01; Base position: -557.2421118191963 mm; Feasibility: NO! 
Iteration 985; Item picked: Cube_00; Base position: -882.725595532705 mm; Feasibility: NO! 
Iteration 986; Item picked: Cube_02; Base position: 1304.520313999075 mm; Feasibility: NO! 
Iteration 987; Item picked: Cube_02; Base position: 1254.6747033934444 mm; Feasibility: NO! 
Iteration 988; Item picked: Cube_01; Base position: 688.227892215591 mm; Feasibility: NO! 
Iteration 989; Item picked: Cube_01; Base position: 625.5543640456317 mm; Feasibility: NO! 
Iteration: 990;  Base position: -626.0971805792917 mm; Feasibility: YES!; Manipulability: 0.11645 
Iteration 991; Item picked: Cube_00; Base position: 1340.4276252635855 mm; Feasibility: NO! 
Iteration 992; Item picked: Cube_02; Base position: -701.9761923107676 mm; Feasibility: NO! 
Iteration: 993;  Base position: -34.60412323281275 mm; Feasibility: YES!; Manipulability: 0.19258 
Iteration 994; Item picked: Cube_01; Base position: 1475.9117105967293 mm; Feasibility: NO! 
Iteration: 995;  Base position: -278.45100028030765 mm; Feasibility: YES!; Manipulability: 0.19925 
Iteration 996; Item picked: Cube_01; Base position: -1142.1820009702908 mm; Feasibility: NO! 
Iteration: 997;  Base position: -474.6530190440237 mm; Feasibility: YES!; Manipulability: 0.15298 
Iteration: 998;  Base position: -117.58391809949512 mm; Feasibility: YES!; Manipulability: 0.19961 
Iteration 999; Item picked: Cube_02; Base position: -793.1611943457616 mm; Feasibility: NO! 

********* Mean manipulability: 0.17647116071428573; Standard deviation: 0.025524081127491004 *********
